Id,SalePrice
2735,112603.61555325077
2736,159382.4538635027
2737,115880.32772801863
2738,136911.13627473637
2739,160850.0255758518
2740,146887.3786511966
2741,134202.7929651162
2742,158700.90276229102
2743,144231.0484662135
2744,141332.22809081618
2745,138525.2754249936
2746,125721.92943254486
2747,169293.9298511499
2748,143238.24634039658
2749,116737.64819831192
2750,120407.79343658895
2751,118646.26580210845
2752,232638.86060159933
2753,148018.5745112819
2754,208030.54395972262
2755,142059.52692494774
2756,99986.2653779732
2757,65031.60882686055
2758,88785.14012934896
2759,160185.8392672669
2760,132861.08866483858
2761,131952.2494141888
2762,128042.1873152547
2763,199826.2710708005
2764,179893.2407568791
2765,266228.44142050436
2766,138957.75802097353
2767,84948.20962676825
2768,105155.87397667696
2769,108457.53436578065
2770,155444.06358620245
2771,113049.55597508582
2772,91046.28636064264
2773,159366.21907928702
2774,135443.40834601363
2775,125444.69231039798
2776,132308.4801433871
2777,140769.7759702499
2778,133200.50506499293
2779,125903.31160813244
2780,85590.83219191525
2781,88730.27392243734
2782,85067.56139784958
2783,78073.38470940571
2784,117744.48143037222
2785,134967.14600057714
2786,47238.38023724221
2787,122812.09126244555
2788,53069.38956519053
2789,175356.9492623154
2790,74059.13377337623
2791,110731.30820528232
2792,16956.06505640247
2793,165128.0080877582
2794,80779.80183951813
2795,117915.20702926023
2796,84074.68391618785
2797,214247.89262581244
2798,112406.43366255146
2799,115740.46407283889
2800,50187.37468485627
2801,94083.36622552923
2802,133895.68433808046
2803,157466.1216392445
2804,161847.21068974235
2805,122195.09674503119
2806,68664.26613534195
2807,165313.0019311516
2808,149343.47183517204
2809,133211.09933440085
2810,125180.48162254156
2811,157351.74399234983
2812,157183.94102848996
2813,153290.55008921702
2814,151579.18550889078
2815,97728.81613581092
2816,224461.26473389706
2817,156657.15449117683
2818,140664.65931713372
2819,154760.01398306713
2820,142968.84500685777
2821,122437.20228839736
2822,212011.07027079444
2823,300285.62140521104
2824,163203.8171206063
2825,167263.8395193743
2826,136669.23846717877
2827,137909.79834199324
2828,224287.4486998634
2829,197261.53980186186
2830,231438.04818094615
2831,184089.39332828787
2832,210182.3276174795
2833,262347.76251943246
2834,213910.23455464398
2835,213428.90255544079
2836,204832.3429409021
2837,162535.42537468066
2838,163360.3551704234
2839,186136.63199550053
2840,192567.71801898
2841,206971.98254265357
2842,220365.92802374088
2843,152846.28386758151
2844,175664.78507361026
2845,131331.5317635534
2846,211611.77233460266
2847,198795.16878843354
2848,244596.75800537458
2849,215360.56883661402
2850,295466.4936453244
2851,233545.7052227233
2852,237133.7579306534
2853,226087.75225638482
2854,127572.39741909876
2855,191135.24194293865
2856,210725.8151033579
2857,204993.62359161465
2858,191191.07477981527
2859,132551.95451609557
2860,96768.61039668578
2861,121847.58195118699
2862,215264.03073834442
2863,125527.2543544597
2864,245946.65007773857
2865,138783.34033763548
2866,174000.5536950936
2867,113877.42162662116
2868,96461.36992960074
2869,116531.42692263098
2870,149554.28867911967
2871,92723.8634979215
2872,49898.62222326221
2873,120143.74930881266
2874,126160.20870749233
2875,122881.20006970922
2876,181199.86669943016
2877,135259.49123685434
2878,169461.52026779787
2879,140313.7229014528
2880,103021.58012136328
2881,133631.9546690397
2882,152925.85615099268
2883,185789.0094127464
2884,211250.59233476222
2885,176900.95518298564
2886,216772.24326380552
2887,97207.01826055255
2888,127802.89288520347
2889,43874.413474015426
2890,71158.04124420113
2891,135243.56140790717
2892,40948.0317487712
2893,84523.99773161532
2894,32890.32988217636
2895,247998.97182265436
2896,239604.99044132791
2897,198079.85074595409
2898,149227.25061968924
2899,238868.03633186338
2900,157912.27044038638
2901,198812.77380754333
2902,174327.26577589125
2903,297726.6029748323
2904,354940.3835989891
2905,101128.87796976697
2906,182011.3070649202
2907,133606.627054787
2908,132186.09550962457
2909,157119.4833916421
2910,61501.01628023805
2911,90858.42813092913
2912,143267.00543637504
2913,85412.85594358435
2914,72594.63149239402
2915,90321.2175567674
2916,95771.00618220819
2917,169554.5033853606
2918,116255.49108815403
2919,234917.0441667887
